window_idx,anomaly_score,y_true,y_type
1142132,0.030554764,0,Normal
1142133,0.030467644,0,Normal
1142134,0.03029641,0,Normal
1142135,0.03758938,0,Normal
1142136,0.037012443,0,Normal
1142137,0.03676543,0,Normal
1142138,0.037062973,0,Normal
1142139,0.041251957,0,Normal
1142140,0.0390326,0,Normal
1142141,0.03703583,0,Normal
1142142,0.039573222,0,Normal
1142143,0.037879918,0,Normal
1142144,0.03725798,0,Normal
1142145,0.030688917,0,Normal
1142146,0.030645153,0,Normal
1142147,0.030550187,0,Normal
1142148,0.030545773,0,Normal
1142149,0.030384691,0,Normal
1142150,0.030264424,0,Normal
1142151,0.029965945,0,Normal
1142152,0.029820677,0,Normal
1142153,0.030029314,0,Normal
1142154,0.030060794,0,Normal
1142155,0.029893866,0,Normal
1142156,0.029775523,0,Normal
1142157,0.029882997,0,Normal
1142158,0.02974431,0,Normal
1142159,0.030511709,0,Normal
1142160,0.030242711,0,Normal
1142161,0.030290967,0,Normal
1142162,0.030790454,0,Normal
1142163,0.030521,0,Normal
1142164,0.030416539,0,Normal
1142165,0.030580444,0,Normal
1142166,0.030842703,0,Normal
1142167,0.030646471,0,Normal
1142168,0.030454434,0,Normal
1142169,0.030464184,0,Normal
1142170,0.030270131,0,Normal
1142171,0.030143816,0,Normal
1142172,0.030107431,0,Normal
1142173,0.030035015,0,Normal
1142174,0.029887456,0,Normal
1142175,0.029593607,0,Normal
1142176,0.05429089,0,Normal
1142177,0.07910637,0,Normal
1142178,0.061166607,0,Normal
1142179,0.08011609,0,Normal
1142180,0.0765205,0,Normal
1142181,0.074884765,0,Normal
1142182,0.074480265,0,Normal
1142183,0.08028503,0,Normal
1142184,0.07628686,0,Normal
1142185,0.080937505,0,Normal
1142186,0.030260274,0,Normal
1142187,0.029990906,0,Normal
1142188,0.03002661,0,Normal
1142189,0.029955888,0,Normal
1142190,0.030040933,0,Normal
1142191,0.030047366,0,Normal
1142192,0.030201124,0,Normal
1142193,0.030128315,0,Normal
1142194,0.029838141,0,Normal
1142195,0.029923294,0,Normal
1142196,0.02984011,0,Normal
1142197,0.030008236,0,Normal
1142198,0.030195931,0,Normal
1142199,0.030653937,0,Normal
1142200,0.03065428,0,Normal
1142201,0.0309265,0,Normal
1142202,0.030586166,0,Normal
1142203,0.030987808,0,Normal
1142204,0.031002013,0,Normal
1142205,0.03076964,0,Normal
1142206,0.030709688,0,Normal
1142207,0.031001577,0,Normal
1142208,0.031011246,0,Normal
1142209,0.03077898,0,Normal
1142210,0.03073339,0,Normal
1142211,0.030656368,0,Normal
1142212,0.030444654,0,Normal
1142213,0.030534543,0,Normal
1142214,0.030509073,0,Normal
1142215,0.03076472,0,Normal
1142216,0.030418733,0,Normal
1142217,0.030503498,0,Normal
1142218,0.030340232,0,Normal
1142219,0.03078314,0,Normal
1142220,0.03060473,0,Normal
1142221,0.030746065,0,Normal
1142222,0.040128745,0,Normal
1142223,0.03753264,0,Normal
1142224,0.037797164,0,Normal
1142225,0.037465304,0,Normal
1142226,0.07798577,0,Normal
1142227,0.09127058,0,Normal
1142228,0.05044827,0,Normal
1142229,0.03980409,0,Normal
1142230,0.04347168,0,Normal
1142231,0.03791185,0,Normal
1142232,0.030761013,0,Normal
1142233,0.030790687,0,Normal
1142234,0.030994829,0,Normal
1142235,0.0882845,0,Normal
1142236,0.096853614,0,Normal
1142237,0.055861786,0,Normal
1142238,0.053964242,0,Normal
1142239,0.054822996,0,Normal
1142240,0.05582706,0,Normal
1142241,0.05535826,0,Normal
1142242,0.055392653,0,Normal
1142243,0.05438556,0,Normal
1142244,0.053395987,0,Normal
1142245,0.0308548,0,Normal
1142246,0.036999956,0,Normal
1142247,0.036976114,0,Normal
1142248,0.036685646,0,Normal
1142249,0.036567003,0,Normal
1142250,0.037362058,0,Normal
1142251,0.038710717,0,Normal
1142252,0.037429187,0,Normal
1142253,0.042324804,0,Normal
1142254,0.037638683,0,Normal
1142255,0.036697324,0,Normal
1142256,0.031010753,0,Normal
1142257,0.038971893,0,Normal
1142258,0.03698598,0,Normal
1142259,0.03772007,0,Normal
1142260,0.037036024,0,Normal
1142261,0.042395804,0,Normal
1142262,0.03741748,0,Normal
1142263,0.03830037,0,Normal
1142264,0.040199757,0,Normal
1142265,0.089457214,0,Normal
1142266,0.03689024,0,Normal
1142267,0.030300492,0,Normal
1142268,0.030120732,0,Normal
1142269,0.030311715,0,Normal
1142270,0.03013602,0,Normal
1142271,0.02983291,0,Normal
1142272,0.03666752,0,Normal
1142273,0.039829418,0,Normal
1142274,0.038435627,0,Normal
1142275,0.036862016,0,Normal
1142276,0.039267533,0,Normal
1142277,0.040636215,0,Normal
1142278,0.03814546,0,Normal
1142279,0.037731074,0,Normal
1142280,0.04323299,0,Normal
1142281,0.03751076,0,Normal
1142282,0.03166806,0,Normal
1142283,0.03205277,0,Normal
1142284,0.03103093,0,Normal
1142285,0.030734839,0,Normal
1142286,0.031234905,0,Normal
1142287,0.031096581,0,Normal
1142288,0.030734679,0,Normal
1142289,0.030681312,0,Normal
1142290,0.03101659,0,Normal
1142291,0.03118641,0,Normal
1142292,0.03104692,0,Normal
1142293,0.030610606,0,Normal
1142294,0.030326575,0,Normal
1142295,0.0305461,0,Normal
1142296,0.030312546,0,Normal
1142297,0.030257875,0,Normal
1142298,0.03040082,0,Normal
1142299,0.030338509,0,Normal
1142300,0.030485976,0,Normal
1142301,0.030446654,0,Normal
1142302,0.030737197,0,Normal
1142303,0.030731782,0,Normal
1142304,0.03081989,0,Normal
1142305,0.03051415,0,Normal
1142306,0.030511416,0,Normal
1142307,0.030408219,0,Normal
1142308,0.030464957,0,Normal
1142309,0.03062528,0,Normal
1142310,0.10254629,0,Normal
1142311,0.11719669,0,Normal
1142312,0.06490374,0,Normal
1142313,0.061826266,0,Normal
1142314,0.059629366,0,Normal
1142315,0.060069095,0,Normal
1142316,0.055980965,0,Normal
1142317,0.036050238,0,Normal
1142318,0.037148003,0,Normal
1142319,0.038010437,0,Normal
1142320,0.03046926,0,Normal
1142321,0.03061716,0,Normal
1142322,0.03065837,0,Normal
1142323,0.030581867,0,Normal
1142324,0.03061475,0,Normal
1142325,0.030649276,0,Normal
1142326,0.030727012,0,Normal
1142327,0.030627895,0,Normal
1142328,0.030644557,0,Normal
1142329,0.030746192,0,Normal
1142330,0.030896127,0,Normal
1142331,0.030816596,0,Normal
1142332,0.030863907,0,Normal
1142333,0.030816115,0,Normal
1142334,0.030927561,0,Normal
1142335,0.031064156,0,Normal
1142336,0.030935569,0,Normal
1142337,0.03130574,0,Normal
1142338,0.031049654,0,Normal
1142339,0.030815398,0,Normal
1142340,0.030689105,0,Normal
1142341,0.030656777,0,Normal
1142342,0.030758386,0,Normal
1142343,0.03096864,0,Normal
1142344,0.031051926,0,Normal
1142345,0.030935435,0,Normal
1142346,0.03069461,0,Normal
1142347,0.03065737,0,Normal
1142348,0.030632151,0,Normal
1142349,0.030497454,0,Normal
1142350,0.030599635,0,Normal
1142351,0.030650683,0,Normal
1142352,0.030708233,0,Normal
1142353,0.03082319,0,Normal
1142354,0.030952966,0,Normal
1142355,0.030838061,0,Normal
1142356,0.030771783,0,Normal
1142357,0.03148192,0,Normal
1142358,0.032346368,0,Normal
1142359,0.031928312,0,Normal
1142360,0.031929087,0,Normal
1142361,0.036035508,0,Normal
1142362,0.032041296,0,Normal
1142363,0.032981865,0,Normal
1142364,0.033277854,0,Normal
1142365,0.03249172,0,Normal
1142366,0.03218303,0,Normal
1142367,0.031456992,0,Normal
1142368,0.03132524,0,Normal
1142369,0.031216212,0,Normal
1142370,0.030577632,0,Normal
1142371,0.030350404,0,Normal
1142372,0.030380579,0,Normal
1142373,0.02983894,0,Normal
1142374,0.06807839,0,Normal
1142375,0.07766499,0,Normal
1142376,0.05683227,0,Normal
1142377,0.055853706,0,Normal
1142378,0.053384718,0,Normal
1142379,0.05456531,0,Normal
1142380,0.053368133,0,Normal
1142381,0.045282483,0,Normal
1142382,0.055069372,0,Normal
1142383,0.053877287,0,Normal
1142384,0.029837351,0,Normal
1142385,0.030247346,0,Normal
1142386,0.030400248,0,Normal
1142387,0.030295411,0,Normal
1142388,0.030474545,0,Normal
1142389,0.030306043,0,Normal
1142390,0.030041298,0,Normal
1142391,0.030067882,0,Normal
1142392,0.030198708,0,Normal
1142393,0.030084115,0,Normal
1142394,0.030093508,0,Normal
1142395,0.030520765,0,Normal
1142396,0.030399079,0,Normal
1142397,0.030361116,0,Normal
1142398,0.102393374,0,Normal
1142399,0.1145273,0,Normal
1142400,0.101730704,0,Normal
1142401,0.09804165,0,Normal
1142402,0.09339615,0,Normal
1142403,0.08636572,0,Normal
1142404,0.07825041,0,Normal
1142405,0.06093421,0,Normal
1142406,0.060445216,0,Normal
1142407,0.060416985,0,Normal
1142408,0.030430913,0,Normal
1142409,0.030493375,0,Normal
1142410,0.030682309,0,Normal
1142411,0.03055433,0,Normal
1142412,0.0306619,0,Normal
1142413,0.030461222,0,Normal
1142414,0.03034151,0,Normal
1142415,0.030933073,0,Normal
1142416,0.03052183,0,Normal
1142417,0.03055408,0,Normal
1142418,0.03153993,0,Normal
1142419,0.03998763,0,Normal
1142420,0.038468003,0,Normal
1142421,0.03755048,0,Normal
1142422,0.03963136,0,Normal
1142423,0.038283594,0,Normal
1142424,0.03675729,0,Normal
1142425,0.03770478,0,Normal
1142426,0.040431064,0,Normal
1142427,0.041864507,0,Normal
1142428,0.036797754,0,Normal
1142429,0.030021325,0,Normal
1142430,0.029847646,0,Normal
1142431,0.029841112,0,Normal
1142432,0.029827278,0,Normal
1142433,0.029759247,0,Normal
1142434,0.030113071,0,Normal
1142435,0.030081231,0,Normal
1142436,0.029878749,0,Normal
1142437,0.029648278,0,Normal
1142438,0.029697297,0,Normal
1142439,0.029788136,0,Normal
1142440,0.029926231,0,Normal
1142441,0.029915191,0,Normal
1142442,0.029914688,0,Normal
1142443,0.030215327,0,Normal
1142444,0.030065399,0,Normal
1142445,0.038325276,0,Normal
1142446,0.037237305,0,Normal
1142447,0.037049234,0,Normal
1142448,0.04173711,0,Normal
1142449,0.04030224,0,Normal
1142450,0.039020486,0,Normal
1142451,0.041003242,0,Normal
1142452,0.039720092,0,Normal
1142453,0.041580163,0,Normal
1142454,0.03630535,0,Normal
1142455,0.030406613,0,Normal
1142456,0.030357648,0,Normal
1142457,0.030205626,0,Normal
1142458,0.030079512,0,Normal
1142459,0.030146915,0,Normal
1142460,0.029926443,0,Normal
1142461,0.029961415,0,Normal
1142462,0.029998863,0,Normal
1142463,0.03020434,0,Normal
1142464,0.030162461,0,Normal
1142465,0.030296575,0,Normal
1142466,0.030460367,0,Normal
1142467,0.030413987,0,Normal
1142468,0.030508263,0,Normal
1142469,0.030483058,0,Normal
1142470,0.03072138,0,Normal
1142471,0.030968208,0,Normal
1142472,0.031025039,0,Normal
1142473,0.031048976,0,Normal
1142474,0.030720057,0,Normal
1142475,0.030846586,0,Normal
1142476,0.030661328,0,Normal
1142477,0.030642252,0,Normal
1142478,0.030717392,0,Normal
1142479,0.03098953,0,Normal
1142480,0.03091368,0,Normal
1142481,0.030787257,0,Normal
1142482,0.03139373,0,Normal
1142483,0.031060329,0,Normal
1142484,0.030662972,0,Normal
1142485,0.03040342,0,Normal
1142486,0.030637743,0,Normal
1142487,0.030203214,0,Normal
1142488,0.030139696,0,Normal
1142489,0.030085923,0,Normal
1142490,0.030116012,0,Normal
1142491,0.03034067,0,Normal
1142492,0.39233622,0,Normal
1142493,0.4278442,0,Normal
1142494,0.11183021,0,Normal
1142495,0.097235486,0,Normal
1142496,0.08988935,0,Normal
1142497,0.0916672,0,Normal
1142498,0.08427787,0,Normal
1142499,0.08614012,0,Normal
1142500,0.09508157,0,Normal
1142501,0.09414459,0,Normal
1142502,0.03166034,0,Normal
1142503,0.031085702,0,Normal
1142504,0.031473774,0,Normal
1142505,0.031544667,0,Normal
1142506,0.033166576,0,Normal
1142507,0.030971894,0,Normal
1142508,0.030992625,0,Normal
1142509,0.030744093,0,Normal
1142510,0.03079936,0,Normal
1142511,0.030618366,0,Normal
1142512,0.03026834,0,Normal
1142513,0.03033154,0,Normal
1142514,0.030222315,0,Normal
1142515,0.030045127,0,Normal
1142516,0.03009349,0,Normal
1142517,0.029943686,0,Normal
1142518,0.030026186,0,Normal
1142519,0.029907338,0,Normal
1142520,0.030022012,0,Normal
1142521,0.03004931,0,Normal
1142522,0.03008122,0,Normal
1142523,0.030523168,0,Normal
1142524,0.030122977,0,Normal
1142525,0.029912982,0,Normal
1142526,0.030334657,0,Normal
1142527,0.030327696,0,Normal
1142528,0.030076144,0,Normal
1142529,0.029682321,0,Normal
1142530,0.030240143,0,Normal
1142531,0.030375041,0,Normal
1142532,0.030124133,0,Normal
1142533,0.030531473,0,Normal
1142534,0.030519791,0,Normal
1142535,0.030612156,0,Normal
1142536,0.030364001,0,Normal
1142537,0.030708171,0,Normal
1142538,0.030702047,0,Normal
1142539,0.030462489,0,Normal
1142540,0.029856926,0,Normal
1142541,0.030144678,0,Normal
1142542,0.030010791,0,Normal
1142543,0.029909668,0,Normal
1142544,0.02983857,0,Normal
1142545,0.029522255,0,Normal
1142546,0.02964838,0,Normal
1142547,0.029662032,0,Normal
1142548,0.029638212,0,Normal
1142549,0.02949623,0,Normal
1142550,0.029687475,0,Normal
1142551,0.02950953,0,Normal
1142552,0.029267572,0,Normal
1142553,0.029216146,0,Normal
1142554,0.029232606,0,Normal
1142555,0.029475639,0,Normal
1142556,0.030317483,0,Normal
1142557,0.03021703,0,Normal
1142558,0.03019087,0,Normal
1142559,0.030250875,0,Normal
1142560,0.03050052,0,Normal
1142561,0.03044928,0,Normal
1142562,0.030149162,0,Normal
1142563,0.030222898,0,Normal
1142564,0.030685635,0,Normal
1142565,0.030151382,0,Normal
1142566,0.030015314,0,Normal
1142567,0.029505488,0,Normal
1142568,0.030024929,0,Normal
1142569,0.030762378,0,Normal
1142570,0.030603394,0,Normal
1142571,0.029961959,0,Normal
1142572,0.029796096,0,Normal
1142573,0.029920803,0,Normal
1142574,0.029879883,0,Normal
1142575,0.02989216,0,Normal
1142576,0.02993715,0,Normal
1142577,0.030139761,0,Normal
1142578,0.047693614,0,Normal
1142579,0.052732162,0,Normal
1142580,0.03347114,0,Normal
1142581,0.033452794,0,Normal
1142582,0.032637447,0,Normal
1142583,0.03397267,0,Normal
1142584,0.03417661,0,Normal
1142585,0.033307567,0,Normal
1142586,0.036096487,0,Normal
1142587,0.035930023,0,Normal
1142588,0.029850977,0,Normal
1142589,0.029764662,0,Normal
1142590,0.02964836,0,Normal
1142591,0.029892206,0,Normal
1142592,0.030303024,0,Normal
1142593,0.03034192,0,Normal
1142594,0.030172095,0,Normal
1142595,0.030084047,0,Normal
1142596,0.030234134,0,Normal
1142597,0.03846907,0,Normal
1142598,0.03714195,0,Normal
1142599,0.037193637,0,Normal
1142600,0.037332065,0,Normal
1142601,0.041947234,0,Normal
1142602,0.037751973,0,Normal
1142603,0.04160722,0,Normal
1142604,0.03848328,0,Normal
1142605,0.04562288,0,Normal
1142606,0.03737658,0,Normal
1142607,0.030640021,0,Normal
1142608,0.031057503,0,Normal
1142609,0.030687252,0,Normal
1142610,0.03227944,0,Normal
1142611,0.031178555,0,Normal
1142612,0.03095497,0,Normal
1142613,0.031008814,0,Normal
1142614,0.030846948,0,Normal
1142615,0.031076776,0,Normal
1142616,0.11465915,0,Normal
1142617,0.12753156,0,Normal
1142618,0.06842887,0,Normal
1142619,0.083249204,0,Normal
1142620,0.0595359,0,Normal
1142621,0.057812933,0,Normal
1142622,0.06077771,0,Normal
1142623,0.063027754,0,Normal
1142624,0.06277587,0,Normal
1142625,0.066852,0,Normal
1142626,0.030795222,0,Normal
1142627,0.03106303,0,Normal
1142628,0.031414036,0,Normal
1142629,0.03134721,0,Normal
1142630,0.031647634,0,Normal
1142631,0.03199304,0,Normal
1142632,0.031883087,0,Normal
1142633,0.031497616,0,Normal
1142634,0.03153902,0,Normal
1142635,0.031014677,0,Normal
1142636,0.031108676,0,Normal
1142637,0.031000225,0,Normal
1142638,0.03140231,0,Normal
1142639,0.031624142,0,Normal
1142640,0.031188406,0,Normal
1142641,0.03109077,0,Normal
1142642,0.030914674,0,Normal
1142643,0.03066321,0,Normal
1142644,0.030841652,0,Normal
1142645,0.030930452,0,Normal
1142646,0.03092812,0,Normal
1142647,0.031036016,0,Normal
1142648,0.031222312,0,Normal
1142649,0.031223433,0,Normal
1142650,0.031173123,0,Normal
1142651,0.03181633,0,Normal
1142652,0.03180618,0,Normal
1142653,0.031802204,0,Normal
1142654,0.031986445,0,Normal
1142655,0.03194778,0,Normal
1142656,0.031495888,0,Normal
1142657,0.031130256,0,Normal
1142658,0.031091334,0,Normal
1142659,0.031135816,0,Normal
1142660,0.030616926,0,Normal
1142661,0.030137679,0,Normal
1142662,0.03034314,0,Normal
1142663,0.03773142,0,Normal
1142664,0.0369233,0,Normal
1142665,0.036906693,0,Normal
1142666,0.037419114,0,Normal
1142667,0.03630616,0,Normal
1142668,0.037738156,0,Normal
1142669,0.036919095,0,Normal
1142670,0.037310544,0,Normal
1142671,0.04161946,0,Normal
1142672,0.036739424,0,Normal
1142673,0.030205498,0,Normal
1142674,0.029973956,0,Normal
1142675,0.029883023,0,Normal
1142676,0.029984694,0,Normal
1142677,0.029997956,0,Normal
1142678,0.030173032,0,Normal
1142679,0.046934895,0,Normal
1142680,0.06985474,0,Normal
1142681,0.054325994,0,Normal
1142682,0.053190283,0,Normal
1142683,0.05438658,0,Normal
1142684,0.05515852,0,Normal
1142685,0.07491009,0,Normal
1142686,0.07404067,0,Normal
1142687,0.07499006,0,Normal
1142688,0.075116605,0,Normal
1142689,0.030307757,0,Normal
1142690,0.030490518,0,Normal
1142691,0.030526463,0,Normal
1142692,0.030605556,0,Normal
1142693,0.030804114,0,Normal
1142694,0.030493172,0,Normal
1142695,0.03100885,0,Normal
1142696,0.030393993,0,Normal
1142697,0.030813081,0,Normal
1142698,0.0309324,0,Normal
1142699,0.031036405,0,Normal
1142700,0.030953454,0,Normal
1142701,0.032379672,0,Normal
1142702,0.031254202,0,Normal
1142703,0.03389651,0,Normal
1142704,0.031378206,0,Normal
1142705,0.031052181,0,Normal
1142706,0.03169397,0,Normal
1142707,0.03111235,0,Normal
1142708,0.031021917,0,Normal
1142709,0.030670049,0,Normal
1142710,0.03073281,0,Normal
1142711,0.030740129,0,Normal
1142712,0.030623954,0,Normal
1142713,0.030610114,0,Normal
1142714,0.030437162,0,Normal
1142715,0.030468177,0,Normal
1142716,0.030384976,0,Normal
1142717,0.03030648,0,Normal
1142718,0.03044122,0,Normal
1142719,0.030437138,0,Normal
1142720,0.030402178,0,Normal
1142721,0.030491099,0,Normal
1142722,0.030419772,0,Normal
1142723,0.030433409,0,Normal
1142724,0.03060727,0,Normal
1142725,0.030996159,0,Normal
1142726,0.030648097,0,Normal
1142727,0.031102892,0,Normal
1142728,0.03074276,0,Normal
1142729,0.030595876,0,Normal
1142730,0.030659545,0,Normal
1142731,0.030869529,0,Normal
1142732,0.03057743,0,Normal
1142733,0.030257247,0,Normal
1142734,0.03046595,0,Normal
1142735,0.03054652,0,Normal
1142736,0.030797848,0,Normal
1142737,0.030517006,0,Normal
1142738,0.030460808,0,Normal
1142739,0.030608395,0,Normal
1142740,0.030342422,0,Normal
1142741,0.03031667,0,Normal
1142742,0.030532066,0,Normal
1142743,0.03054041,0,Normal
1142744,0.03017205,0,Normal
1142745,0.030517958,0,Normal
1142746,0.031040916,0,Normal
1142747,0.030801678,0,Normal
1142748,0.030577885,0,Normal
1142749,0.030745205,0,Normal
1142750,0.030684242,0,Normal
1142751,0.030569486,0,Normal
1142752,0.030534388,0,Normal
1142753,0.030499987,0,Normal
1142754,0.0302912,0,Normal
1142755,0.02994727,0,Normal
1142756,0.029634532,0,Normal
1142757,0.029590815,0,Normal
1142758,0.029544815,0,Normal
1142759,0.029385477,0,Normal
1142760,0.029459806,0,Normal
1142761,0.029466499,0,Normal
1142762,0.029946983,0,Normal
1142763,0.029631652,0,Normal
1142764,0.030191155,0,Normal
1142765,0.030215386,0,Normal
1142766,0.029972935,0,Normal
1142767,0.02993784,0,Normal
1142768,0.030254964,0,Normal
1142769,0.030320603,0,Normal
1142770,0.030186774,0,Normal
1142771,0.030566111,0,Normal
1142772,0.030365894,0,Normal
1142773,0.03045239,0,Normal
1142774,0.030142443,0,Normal
1142775,0.029879287,0,Normal
1142776,0.029823551,0,Normal
1142777,0.029566139,0,Normal
1142778,0.029612677,0,Normal
1142779,0.029456977,0,Normal
1142780,0.030130047,0,Normal
1142781,0.030170927,0,Normal
1142782,0.030126277,0,Normal
1142783,0.029955242,0,Normal
1142784,0.030154219,0,Normal
1142785,0.030403225,0,Normal
1142786,0.030638432,0,Normal
1142787,0.030690484,0,Normal
1142788,0.030998796,0,Normal
1142789,0.030976579,0,Normal
1142790,0.030579824,0,Normal
1142791,0.030672092,0,Normal
1142792,0.03100396,0,Normal
1142793,0.16161475,0,Normal
1142794,0.1511189,0,Normal
1142795,0.1444637,0,Normal
1142796,0.13370757,0,Normal
1142797,0.12709214,0,Normal
1142798,0.11251964,0,Normal
1142799,0.10359769,0,Normal
1142800,0.094684616,0,Normal
1142801,0.10870798,0,Normal
1142802,0.100920826,0,Normal
1142803,0.030359117,0,Normal
1142804,0.030318798,0,Normal
1142805,0.030203348,0,Normal
1142806,0.030342547,0,Normal
1142807,0.030279398,0,Normal
1142808,0.03097889,0,Normal
1142809,0.030576922,0,Normal
1142810,0.030331105,0,Normal
1142811,0.030194458,0,Normal
1142812,0.030455247,0,Normal
1142813,0.03056106,0,Normal
1142814,0.029766189,0,Normal
1142815,0.029838165,0,Normal
1142816,0.09197074,0,Normal
1142817,0.097555876,0,Normal
1142818,0.058039367,0,Normal
1142819,0.0769542,0,Normal
1142820,0.09871942,0,Normal
1142821,0.10121194,0,Normal
1142822,0.10147663,0,Normal
1142823,0.10107379,0,Normal
1142824,0.101630494,0,Normal
1142825,0.10159451,0,Normal
1142826,0.04664125,0,Normal
1142827,0.04457457,0,Normal
1142828,0.037274163,0,Normal
1142829,0.04955011,0,Normal
1142830,0.03496365,0,Normal
1142831,0.02988893,0,Normal
1142832,0.02957125,0,Normal
1142833,0.030001517,0,Normal
1142834,0.029960891,0,Normal
1142835,0.030204121,0,Normal
1142836,0.030118167,0,Normal
1142837,0.030079193,0,Normal
1142838,0.030378355,0,Normal
1142839,0.030438177,0,Normal
1142840,0.030665874,0,Normal
1142841,0.030834878,0,Normal
1142842,0.030511938,0,Normal
1142843,0.030707024,0,Normal
1142844,0.030788966,0,Normal
1142845,0.030390754,0,Normal
1142846,0.030222088,0,Normal
1142847,0.030508105,0,Normal
1142848,0.030386757,0,Normal
1142849,0.03014519,0,Normal
1142850,0.030327827,0,Normal
1142851,0.030006118,0,Normal
1142852,0.0300228,0,Normal
1142853,0.03011648,0,Normal
1142854,0.030038735,0,Normal
1142855,0.030061696,0,Normal
1142856,0.030309772,0,Normal
1142857,0.030282205,0,Normal
1142858,0.030256124,0,Normal
1142859,0.07739167,0,Normal
1142860,0.0833573,0,Normal
1142861,0.08054976,0,Normal
1142862,0.05414541,0,Normal
1142863,0.05404938,0,Normal
1142864,0.054998137,0,Normal
1142865,0.05458878,0,Normal
1142866,0.054755136,0,Normal
1142867,0.05639244,0,Normal
1142868,0.053954862,0,Normal
1142869,0.030503938,0,Normal
1142870,0.030852826,0,Normal
1142871,0.030649548,0,Normal
1142872,0.030810408,0,Normal
1142873,0.030974183,0,Normal
1142874,0.031053301,0,Normal
1142875,0.031014305,0,Normal
1142876,0.03093034,0,Normal
1142877,0.03085115,0,Normal
1142878,0.03092566,0,Normal
1142879,0.030904943,0,Normal
1142880,0.030525783,0,Normal
1142881,0.030248957,0,Normal
1142882,0.030333148,0,Normal
1142883,0.030332718,0,Normal
1142884,0.03054841,0,Normal
1142885,0.03049599,0,Normal
1142886,0.030663831,0,Normal
1142887,0.030766334,0,Normal
1142888,0.030929334,0,Normal
1142889,0.03755078,0,Normal
1142890,0.040912773,0,Normal
1142891,0.04018926,0,Normal
1142892,0.04168644,0,Normal
1142893,0.13178411,0,Normal
1142894,0.14475955,0,Normal
1142895,0.09712045,0,Normal
1142896,0.0915643,0,Normal
1142897,0.11132632,0,Normal
1142898,0.106853634,0,Normal
1142899,0.09888892,0,Normal
1142900,0.081061654,0,Normal
1142901,0.09989062,0,Normal
1142902,0.09789245,0,Normal
1142903,0.036144555,0,Normal
1142904,0.030177122,0,Normal
1142905,0.030900434,0,Normal
1142906,0.030806577,0,Normal
1142907,0.111920364,0,Normal
1142908,0.13623752,0,Normal
1142909,0.10192595,0,Normal
1142910,0.09649485,0,Normal
1142911,0.07879384,0,Normal
1142912,0.077002525,0,Normal
1142913,0.07526408,0,Normal
1142914,0.07005805,0,Normal
1142915,0.05754204,0,Normal
1142916,0.079221874,0,Normal
1142917,0.030084627,0,Normal
1142918,0.03012479,0,Normal
1142919,0.029965766,0,Normal
1142920,0.03048376,0,Normal
1142921,0.030731026,0,Normal
1142922,0.03041245,0,Normal
1142923,0.030750949,0,Normal
1142924,0.030954573,0,Normal
1142925,0.031120405,0,Normal
1142926,0.030322682,0,Normal
1142927,0.030650467,0,Normal
1142928,0.03031755,0,Normal
1142929,0.030350536,0,Normal
1142930,0.0298042,0,Normal
1142931,0.029968545,0,Normal
1142932,0.030144555,0,Normal
1142933,0.030127088,0,Normal
1142934,0.030174173,0,Normal
1142935,0.03023768,0,Normal
1142936,0.030404622,0,Normal
1142937,0.03055612,0,Normal
1142938,0.030922346,0,Normal
1142939,0.03097677,0,Normal
1142940,0.0311683,0,Normal
1142941,0.031181058,0,Normal
1142942,0.03097028,0,Normal
1142943,0.031014664,0,Normal
1142944,0.03106763,0,Normal
1142945,0.031016035,0,Normal
1142946,0.030840665,0,Normal
1142947,0.030765405,0,Normal
1142948,0.03068086,0,Normal
1142949,0.030422805,0,Normal
1142950,0.030323112,0,Normal
1142951,0.03019042,0,Normal
1142952,0.030157272,0,Normal
1142953,0.030259239,0,Normal
1142954,0.030120417,0,Normal
1142955,0.029882519,0,Normal
1142956,0.029817864,0,Normal
1142957,0.029983718,0,Normal
1142958,0.029847626,0,Normal
1142959,0.04670035,0,Normal
1142960,0.049066383,0,Normal
1142961,0.034310643,0,Normal
1142962,0.03351777,0,Normal
1142963,0.054014176,0,Normal
1142964,0.0552433,0,Normal
1142965,0.055622287,0,Normal
1142966,0.055614516,0,Normal
1142967,0.055953883,0,Normal
1142968,0.0556859,0,Normal
1142969,0.030495942,0,Normal
1142970,0.030249998,0,Normal
1142971,0.030510271,0,Normal
1142972,0.030183947,0,Normal
1142973,0.030323034,0,Normal
1142974,0.030225517,0,Normal
1142975,0.030208621,0,Normal
1142976,0.03061117,0,Normal
1142977,0.030335627,0,Normal
1142978,0.030186499,0,Normal
1142979,0.031544197,0,Normal
1142980,0.031340256,0,Normal
1142981,0.031523198,0,Normal
1142982,0.030536536,0,Normal
1142983,0.030614827,0,Normal
1142984,0.03084831,0,Normal
1142985,0.031307783,0,Normal
1142986,0.030944254,0,Normal
1142987,0.030988345,0,Normal
1142988,0.032843884,0,Normal
1142989,0.03121937,0,Normal
1142990,0.031034503,0,Normal
1142991,0.030848516,0,Normal
1142992,0.030690445,0,Normal
1142993,0.030761695,0,Normal
1142994,0.030771585,0,Normal
1142995,0.03057655,0,Normal
1142996,0.030411104,0,Normal
1142997,0.030403174,0,Normal
1142998,0.03034501,0,Normal
1142999,0.030562269,0,Normal
1143000,0.030397834,0,Normal
1143001,0.037130475,0,Normal
1143002,0.03798576,0,Normal
1143003,0.041842632,0,Normal
1143004,0.040674906,0,Normal
